label,id,waktu,text
-1,1.38E+18,Mon Apr 19 14:47:15 +0000 2021,"RT @ekakunjeri: Cah sekolah dipaksakan untuk uji coba tatap muka. 

Padahal ngkosik ta lah. 

Sabar sik. Delo maneh."
-1,1.38E+18,Mon Apr 19 14:43:22 +0000 2021,"Cah sekolah dipaksakan untuk uji coba tatap muka. 

Padahal ngkosik ta lah. 

Sabar sik. Delo maneh."
-1,1.38E+18,Mon Apr 19 14:28:58 +0000 2021,"dah disuruh ngisi angket persetujuan klo sekolah tatap muka 

tpi aq gamau..."
-1,1.38E+18,Mon Apr 19 14:20:32 +0000 2021,Ngapa napsu banget sekolah tatap muka sih? Sabar dulu lagi sebentar ngapa...
-1,1.38E+18,Mon Apr 19 14:15:00 +0000 2021,@HeraLoebss sekolah tatap muka jg belum boleh hehehe
-1,1.38E+18,Mon Apr 19 13:02:14 +0000 2021,"Tiba-tiba ada pengumuman bakal sekolah tatap muka, langsung dag dig dug serr gila・・､｡ takut.. materinya banyak yg blm paham skjdjsjo"
-1,1.38E+18,Mon Apr 19 12:58:09 +0000 2021,"Beneran ga kebayang ntar kalo sekolah tatap muka gimana. Kasian gurunya, muridnya cuma ngerti FF sama RP. Dijelasin pelajaran, 5 menit langsung lupa. 
*hasil observasi sepupu dan bocil komplek*"
-1,1.38E+18,Mon Apr 19 12:56:48 +0000 2021,Kondisi masih kayak gini mau sekolah tatap muka?
-1,1.38E+18,Mon Apr 19 11:11:04 +0000 2021,"@anggiedwidowati Pernah baca beberapa waktu lalu, ada daerah yg mulai menerapkan sekolah tatap muka tiba2 ada salah satu yang terkean covid."
-1,1.38E+18,Mon Apr 19 10:02:47 +0000 2021,@detikcom Kaya gini Menterinya nyuruh buka sekolah tatap muka ? Pandemi masih berlangsung pak. Ini sudah dikasih buktinya.
-1,1.38E+18,Mon Apr 19 09:49:16 +0000 2021,"@honeystarcereal Emang lagi capek aja nih aku kak, sekolah tatap muka ditambah gtw kenapa batin pun juga lagi capek huhu"
-1,1.38E+18,Mon Apr 19 08:32:22 +0000 2021,"@unearthlyriver Makanya kmrn aku msh ga setuju sekolah tatap muka, Hud. Anak kita disiplin prokes, anak orang lain belum tentu. Pas balikin buku petpustakaan aja pd gak pakai masker dg bener."
-1,1.38E+18,Mon Apr 19 07:31:52 +0000 2021,@detikcom Kayak gitu apakah masih ada yg mau memaksakan sekolah tatap muka selama masa pandemi ini belum berakhir???
-1,1.38E+18,Mon Apr 19 07:21:51 +0000 2021,"udah terlalu lama ga sekolah tatap muka, pas ada kabar mau dilaksanain malah jd males, ga se excited dulu2 ・・､ｧ"
-1,1.38E+18,Mon Apr 19 06:41:09 +0000 2021,"@ernestprakasa Bang, ketularannya ketika WFO lho, dan sekolah belum dibuka untuk tatap muka."
-1,1.38E+18,Mon Apr 19 06:26:09 +0000 2021,@BTS_twt ya bang baru sekolah tatap muka untung ga teriak
-1,1.38E+18,Mon Apr 19 04:53:50 +0000 2021,"Sekolah tatap muka adalah semacam uji nyali. Yg berani silakan maju duluan, yg belum tetap bertahan. Semangat tetap prokes"
-1,1.38E+18,Mon Apr 19 04:35:31 +0000 2021,"@detikcom Itu baru guru2 yg sudah kumpul2 di sekolah, bayangkan bencana yg terjadi klu sudah pengajaran tatap muka"
-1,1.38E+18,Mon Apr 19 04:19:02 +0000 2021,"@ernestprakasa Makany itu pihak pemda dan sekolah harus pinterﾂｲ menganalisa keadaan, jgn maksa tatap muka klo masih belum bisa. Harus ad kesadaran dan usaha dr bnyk pihak agar semuanya berjalan lancar."
-1,1.38E+18,Mon Apr 19 03:55:35 +0000 2021,"Sekolah tatap muka saya kurang setuju. Soalnya pas nanti pelajaran matematika, guru sama murid kadon papelong pelong. Ai 1+1 teu kaeusian. :("
-1,1.38E+18,Mon Apr 19 03:49:02 +0000 2021,Males bsk sekolah tatap muka hue ・・・・
-1,1.38E+18,Mon Apr 19 03:34:16 +0000 2021,"@nirwan_anestesi Dok..di berita ini sekolah belum menerapkan tatap muka, hanya guru2 aja yg masuk WFO sesuai jadwal Diknes Jateng. Gurunya tertular dari keluarganya."
-1,1.38E+18,Mon Apr 19 03:27:11 +0000 2021,"@mbahndi Klu sebegitu kepengennya anak sekolah tatap muka, anak Anda sajalah Pak, pindahkan ke sekolah yang tatap muka."
-1,1.38E+18,Mon Apr 19 03:26:14 +0000 2021,"Yaallah tanggal 28 ujian sekolah tatap muka lagi
Ga paham apa apa gimana ・・・ｭ・・・ｭ"
-1,1.38E+18,Mon Apr 19 02:38:30 +0000 2021,@detikcom Sekolah tatap muka masih terlalu beresiko
-1,1.38E+18,Mon Apr 19 02:31:15 +0000 2021,cape bgt sekolah tatap muka
-1,1.38E+18,Mon Apr 19 02:12:16 +0000 2021,knp ujian sekolah nya tatap muka? sumpah takut gak bisa ngisinya
-1,1.38E+18,Mon Apr 19 02:07:46 +0000 2021,"@barryallen_1st Gimana Dunia pendidikan pak?? Kok gak ada yg dukung 1000%,untuk sekolah tatap muka???"
-1,1.38E+18,Mon Apr 19 01:45:04 +0000 2021,@ernestprakasa Setuju bgt ka! Pagi ini nganter ibun ke sekolah buat ngajar tatap muka lagi setelah setahun + guru2 terutama ibun belum vaksin padahal guru2 di sekolah lain udah dan rasanya campur aduk.. cuma bisa doain aja biar lancar
-1,1.38E+18,Mon Apr 19 01:40:23 +0000 2021,"@Givetrust2other Ini yg jg saya kuatirkan jk buka sekolah tatap muka terlalu awal, krn dibawah 18 thn blm tau akn divaksin kapan, jd mereka ini yg akn jd OTG di sekolah"" yg buka tatap muka ・・・ｱ"
-1,1.38E+18,Mon Apr 19 01:25:14 +0000 2021,"Serptinya gw bakal jarang on deh, ini sekolah gw ngapain sih pake ngadain tatap muka. Vaksin dulu noh yang bener, sekolah lain dah dapet kok sekolah gw yang belom. Malah masih swab doang, yang positif 5, meninggal 1. Gitu masih nyuruh tatap muka, kucing lo? Nyawanya 9?"
-1,1.38E+18,Mon Apr 19 01:24:41 +0000 2021,@detikcom Sudah d uji cobak sekolah tatap muka muncullah kasus baru d sekolah setelah itu lockdown lagi.  libur lagi sampai 2 th sampai anak2 gak tau keteman sekolahnya sampai mereka lulus.・・・ｭ・・・ｭ・・・ｭ
-1,1.38E+18,Mon Apr 19 01:21:54 +0000 2021,Hari pertama sekolah tatap muka siswa istimewa rewel ga mau masuk kelas wkwkw okay sipp ・・､ｦ・・・ｻ・・・・・ｸ・
-1,1.38E+18,Mon Apr 19 00:25:37 +0000 2021,"@blogdokter di kelas anak saya, ortu udah disurvei. Yg setuju sekolah tatap muka dengan embel2 prokes ketat menang 3x lipat. Saya selaku yg ga setuju, lagi ketar ketir nih"
-1,1.38E+18,Mon Apr 19 00:16:37 +0000 2021,"Kebiasaan sekolah w kalo ada pengumuman selalu mendadak, semalem jam 10 tbtb pengumuman hari ini masuk sekolah tatap muka, give us time buat mencerna dulu gt loh・・・｢・・・｢・・・｢・・・｢"
-1,1.38E+18,Sun Apr 18 22:39:23 +0000 2021,disaat seperti ini gua benci banget sekolah tatap muka
-1,1.38E+18,Sun Apr 18 22:26:31 +0000 2021,"Ah anjir apa coba, disaat orang orang libur sekolah, gue malah sekolah tatap muka, magerrrr tau gaaaa mana bulan puasa, walaupun gue sekarang lagi cuti, tapi ya.......... Anj"
-1,1.38E+18,Sun Apr 18 22:06:06 +0000 2021,ini apa cuma sekolah gue aja yang dari awal udh tatap muka:(
-1,1.38E+18,Sun Apr 18 21:58:23 +0000 2021,@vzteez_ yh ni karna sekolah gue terpilih untuk pembelajaran tatap muka jdi gini nih ah elah ・・･ｰmana tadi ga saur・・・・
-1,1.38E+18,Sun Apr 18 21:51:24 +0000 2021,huhu hari ini sekolah nya tatap muka
-1,1.38E+18,Sun Apr 18 21:47:32 +0000 2021,"RT @Netizen62: @detikcom ""Suratno menegaskan, SMA Negeri 1 Gondang belum menerapkan kebijakan pembelajaran tatap muka (PTM) atau sekolah ta・ｦ"
-1,1.38E+18,Sun Apr 18 21:28:10 +0000 2021,Beneran udah ada sekolah yang tatap muka? Divaksin semua juga belum. Padahal divaksin juga belum tentu kebal sama virusnya. :|.
-1,1.38E+18,Sun Apr 18 21:27:34 +0000 2021,"@aik_arif Jateng-jatim itu angka testing-tracing nya rendah, belum kepatuhan prokes nya juga rendah, mereka sudah mengadakan tatap muka sekolah 2 bulan lebih..
Biarkan saja mereka, kita cuma nonton aja apa yg terjadi kemudian..
Nekat sekali mereka..."
-1,1.38E+18,Sun Apr 18 21:26:46 +0000 2021,"@detikcom ""Suratno menegaskan, SMA Negeri 1 Gondang belum menerapkan kebijakan pembelajaran tatap muka (PTM) atau sekolah tatap muka. Meski begitu, sebagian guru tetap masuk ke sekolah sesuai kebijakan WFH dan WFO dari Dinas Pendidikan Jawa Tengah."" ・・､・"
-1,1.38E+18,Sun Apr 18 21:10:09 +0000 2021,@choutzuyuui pulkam sendiri karna muk sekolah tatap muka
-1,1.38E+18,Sun Apr 18 21:09:53 +0000 2021,@yujinscrush pulkam sendiri karna muk sekolah tatap muka
-1,1.38E+18,Sun Apr 18 21:07:27 +0000 2021,ak males sekolah tatap muka
-1,1.38E+18,Sun Apr 18 21:03:42 +0000 2021,"@Stakof Dari artikelnya di sekolah tersebut belum PTM Gus ・・・・・・・ｽ : Suratno menegaskan, SMA Negeri 1 Gondang belum menerapkan kebijakan pembelajaran tatap muka (PTM) atau sekolah tatap muka"
-1,1.38E+18,Sun Apr 18 21:03:20 +0000 2021,"@trendingtopiq Dari artikelnya di sekolah tersebut belum PTM : Suratno menegaskan, SMA Negeri 1 Gondang belum menerapkan kebijakan pembelajaran tatap muka (PTM) atau sekolah tatap muka"
-1,1.38E+18,Sun Apr 18 20:53:25 +0000 2021,"・・ｦ・ gais, mending lanjut tidur apa gk? aku ada sekolah sih pagi ini mana tatap muka lagi ・・・・"
-1,1.38E+18,Sun Apr 18 19:50:30 +0000 2021,"Sekolah tatap muka, disaat kecepatan jumlah screening di daerah masih jauh dari kata ideal"
-1,1.38E+18,Sun Apr 18 19:20:31 +0000 2021,"@kat_studiesss maless sebenernya kakk huhuu, terimakasih banyaak ・・・ｷ・・・ｷ semoga beneran tatap muka FULL SATU SEKOLAH TATAP MUKA BIAR SERU AAMIIN"
-1,1.38E+18,Sun Apr 18 19:14:12 +0000 2021,"hari ini aku sekolah tatap muka. hhhhh, malesss"
-1,1.38E+18,Sun Apr 18 16:24:12 +0000 2021,"Besok ku sekolah tatap muka 
Malas sekali ・・・・・・・・"
-1,1.38E+18,Sun Apr 18 15:41:49 +0000 2021,"Selasa dah sekolah tatap muka, aku gapunya temen help ・・・ｭ・・・ｭ padahal udah mau naik kelas ・・・ｭ・・・ｭ"
-1,1.38E+18,Sun Apr 18 15:04:49 +0000 2021,@detikcom @KingsRich168 Duh..! Apakah sekolah akan tetap memaksa untuk KBM tatap muka? ・・・｢
-1,1.38E+18,Sun Apr 18 14:55:40 +0000 2021,"・・ｧ・ sekolah ndadak mode offline (tatap muka), kedandappan dong ini penjaitnya dikroyok bu ibu buat sragam anaknya ・・・ｭ"
-1,1.38E+18,Sun Apr 18 14:54:57 +0000 2021,"gue baru inget kalo besok senin dan besok sekolah tatap muka:"")"
-1,1.38E+18,Sun Apr 18 14:41:25 +0000 2021,masa habis libur sekolah nya langsung tatap muka walau ga semua tpi males ・・・ｩ・・・・
-1,1.38E+18,Sun Apr 18 13:53:13 +0000 2021,"@sandiuno Mau nangis kek..
Mau mewek kek...
Bodo amat... 
Mudik gak Boleh
Sekolah tatap muka masih gak bole
Tapi promosi nonton di Bioskop..."
-1,1.38E+18,Sun Apr 18 13:23:01 +0000 2021,"tolong semangatin gue, besok kbm tatap muka ke sekolah dan pelajaran pertama mtk wajib alias gue ga ngerti apa apa ajg ・・・ｸ・・・ｹ・・・・・・・ｻ"
-1,1.38E+18,Sun Apr 18 13:21:44 +0000 2021,@PartaiSocmed terlalu gegabah dan sangat riskan sekali untuk saat ini mengadakan sekolah dan kuliah tatap muka
-1,1.38E+18,Sun Apr 18 13:18:17 +0000 2021,@arctuslunar yah aku mulai besok sekolah tatap muka
-1,1.38E+18,Sun Apr 18 12:42:09 +0000 2021,besok gue sekolah tatap muka jiakhh
-1,1.38E+18,Sun Apr 18 12:30:46 +0000 2021,Hadeh besok dah sekolah tatap muka aja :(
-1,1.38E+18,Sun Apr 18 12:14:24 +0000 2021,Ternyiti nyiapin protokol anak sekolah yg mau mulai tatap muka ngelu kan maen・・･ｲ syap syap diantar jemput ya pak bu anaknya~ ・・､､
-1,1.38E+18,Sun Apr 18 11:53:31 +0000 2021,sekolah gue jadi bahan uji percobaan tatap muka・・・・・・・・・・・ｻmls bgt dhhhh
-1,1.38E+18,Sun Apr 18 11:53:30 +0000 2021,bsk sekolah tatap muka lg asw
-1,1.38E+18,Sun Apr 18 11:43:27 +0000 2021,"Iya gw juga gemes sih sebenernya, gemes pengen motong rambutnya. Kalo udah bisa dikuncir biasanya udah gondrong, kalo ga lagi pandemi dan sekolah tatap muka, pasti udah jadi korban razia rambut sama guru bp"
-1,1.38E+18,Sun Apr 18 11:42:40 +0000 2021,Sekolah sekolah udh pd mulai tatap muka nih bntr lagi kuliah juga tatap muka ya aduh sumpah belum siap . Online aja jadwal belajar sama peaktikum nya udh padet bgt. apalagi offline ・・・ｭ kayanya hidup ku bakalan kampus kos kampus kos ・・・ｭ
-1,1.38E+18,Sun Apr 18 10:23:21 +0000 2021,"@loquaciousbbh_ aku ga pengen tatap muka, takut paling bodoh di sekolah ・・・ｭ・・・・"
-1,1.38E+18,Sun Apr 18 09:26:19 +0000 2021,@e100ss kaaaan.... kaaaan.... ini ortu yg maksa sekolah tatap muka pada ke mana kok ga komen?
-1,1.38E+18,Sun Apr 18 08:51:13 +0000 2021,"Ngsh tau bapa negara bhwa juli mulai msuk sekolah tatap muka.
Awalnya iya sok iya sok aja, di ujung tbtba, ""awas jgn stres. Jaga hati terutama. Abang suka liat d berita kalo guru selingkuh sm kepsek lah sm guru olhrga lah""

Hmmm sekola aja belom udh d bawelin ajj :))"
-1,1.38E+18,Sun Apr 18 05:56:49 +0000 2021,plis gue ga siap kalo mulai besok sekolah udah tatap muka
-1,1.38E+18,Sun Apr 18 05:11:49 +0000 2021,"Galo itu ketika besok anak2 sudah bisa masuk sekolah tatap muka, tapi ndak mau motong rambut anak yg lagi gondrong2nya ・・・・ sayang banget."
-1,1.38E+18,Sun Apr 18 04:12:54 +0000 2021,"RT @kangcilok: @BakmiGarasi @dr_koko28 Boleh bantu jawab,

Sekolah tatap muka yg skrg pengawasan nya di beberapa tempat lebih terjaga proto・ｦ"
-1,1.38E+18,Sun Apr 18 03:47:16 +0000 2021,"RT @kiki_amalia: @ProfesorZubairi ga sanggup membayangkan ancaman kita di depan. mudik lebaran dan mulai sekolah tatap muka.
demi apa? alas・ｦ"
-1,1.38E+18,Sun Apr 18 03:25:42 +0000 2021,"RT @ikramarki: tolong buat orang tua yang menentang sekolah dibuka karena takut anak-anaknya akan kena covid, yang konsisten. 

jangan seko・ｦ"
-1,1.38E+18,Sun Apr 18 02:55:37 +0000 2021,"RT @kangcilok: @BakmiGarasi @dr_koko28 Boleh bantu jawab,

Sekolah tatap muka yg skrg pengawasan nya di beberapa tempat lebih terjaga proto・ｦ"
-1,1.38E+18,Sun Apr 18 02:50:03 +0000 2021,"RT @kangcilok: @BakmiGarasi @dr_koko28 Boleh bantu jawab,

Sekolah tatap muka yg skrg pengawasan nya di beberapa tempat lebih terjaga proto・ｦ"
-1,1.38E+18,Sun Apr 18 02:44:54 +0000 2021,RT @ipoksamidub: @yusufgunawan @agung_joko @xmxlrfn @bogipratomo @cak_sugenk @didikharianto13 @ArnandoFernando @aiyu_asayaka @yuwonooktav @・ｦ
-1,1.38E+18,Sun Apr 18 02:25:17 +0000 2021,"RT @kiki_amalia: @ProfesorZubairi ga sanggup membayangkan ancaman kita di depan. mudik lebaran dan mulai sekolah tatap muka.
demi apa? alas・ｦ"
-1,1.38E+18,Sun Apr 18 02:19:29 +0000 2021,kok sekolah tatap muka pas puasa si anjg・・・・・・・・
-1,1.38E+18,Sun Apr 18 01:13:20 +0000 2021,Kok sangsi ya sekolah mau ada tatap muka. Kemaren aja liat pulang sekolah ga pada pake masker.
-1,1.38E+18,Sun Apr 18 01:06:09 +0000 2021,"@501Awani @PsycNora Wah, apakah semua sekolah sudah dibolehkan memulai kelas tatap muka langsung? Di Indonesia, belum boleh karena kasus masih sangat tinggi. Semoga pandemi ini segera selesai dan anak-anak boleh kembali sekolah dengan tenang dan bahagia."
-1,1.38E+18,Sun Apr 18 01:05:01 +0000 2021,"RT @ikramarki: tolong buat orang tua yang menentang sekolah dibuka karena takut anak-anaknya akan kena covid, yang konsisten. 

jangan seko・ｦ"
-1,1.39E+18,Wed Apr 21 22:34:58 +0000 2021,"@ohmybeautybank kalo aku sih BANGETTT, waktu kelas 8 sekolah offline dulu jidatku beruntusan semua full・E・E・Eｩ iseng iseng waktu pandemi belajar skincare awal masih awam aku asal beli night cream sama toner, pake toner ilang dong jadi mulus kinclong"
-1,1.38E+18,Wed Apr 21 22:03:28 +0000 2021,"Kalo kelas offline juga, since gue kenal deket sama seluruh staf jurusan dan fakultas, kl absen udh dibawah minimal ya pake cara ninja: ngopi ・E・E･ｲ tapi kl soal tugas biasa, tugas besar, studio, sm UTS/UAS alhamdulillah sih gapernah miss. Emg males masuk kelas apalagi pagi2 bgt.."
-1,1.38E+18,Wed Apr 21 22:01:10 +0000 2021,"@schfess belum tau, semoga pas naik kelas 12 aja, tkutnya disuruh PAS offline・E・E・Eｭ"
-1,1.38E+18,Wed Apr 21 20:23:52 +0000 2021,[cm] kalian takut gak sih nanti pas masuk kuliah offline kaget soalnya udah terbiasa dengan suasana kelas online・E・E・Eｭ
-1,1.38E+18,Wed Apr 21 12:10:25 +0000 2021,RT @aphphrrodite: @xxvvcyli APASIIII gajelas bgt anjngg namanya juga anak kelas 1 sd yg ngerasain sekolah offline aja belom lu bacotin segi・Eｦ
-1,1.38E+18,Wed Apr 21 07:23:43 +0000 2021,"@ackermanzuu soalnya nih kebetulan aku sdg mengalami ada salah satu oknum ngehasut temen kelas buat pada jauhin aku wkwkw, jadi kek arghh males mau offline ketemu setann semua isinya"
-1,1.38E+18,Wed Apr 21 07:17:58 +0000 2021,"@blondebluray @collegemenfess Bener banget. Smt 2 pertama kali offline, dapet kelas lantai atas mulu dan bawa icd yang bisa 5kg lebih rasanya nggak terdefinisi wkwk"
-1,1.38E+18,Wed Apr 21 06:58:22 +0000 2021,tai bgt hri ini kelas offline ke kampus anjir ketinggalan byk bgt hybe sabar dong
-1,1.38E+18,Wed Apr 21 14:19:00 +0000 2021,Ga kebayang kalo kelas offline
-1,1.38E+18,Wed Apr 21 07:52:39 +0000 2021,"gue baru inget nanti kelas 9 bakal ada uprak ・E・Eｺ males bgt gila, mending uprak online daripada offline ・E・E､｡・E・E､｡"
-1,1.38E+18,Wed Apr 21 07:51:25 +0000 2021,@hwonechae daripada kelas offline jam 7.30 baru bangun jam 7.47・E・E・E・E・E・E・E・E・E・E・E・E・E・E・E・E
-1,1.38E+18,Wed Apr 21 06:09:42 +0000 2021,"@collegemenfess aku ada kelas praktek offline, tapi itu pun ga wajib soalnya kan harus ada persetujuan dari ortu juga. Terus kalau yang rumahnya jauh dikumpulin satu grup, tapi aku gatau sih solusi untuk mereka gimana. Nanti ditanya aja lagi kak, cuman jangan dicecer terus"
-1,1.38E+18,Wed Apr 21 05:59:52 +0000 2021,Debat aja terus kelas online vs kelas offline yang penting menurut saya adalah sidang online tapi wisuda offline hehe.
-1,1.38E+18,Wed Apr 21 03:31:57 +0000 2021,"@collegemenfess kalo prodi gua sih kayaknya sama aja deh nder, deadlinenya juga sama, cuma bedanya pas offline lebih kerepotan karna kelas kelar sore jam 5an, trs ada waktu transport sekitar1-2jam kalo macet, belum lg istirahat nafas dirumah, jadinya pasti begadang. kalo skrg kan agak santuy tuh"
-1,1.38E+18,Wed Apr 21 01:57:09 +0000 2021,"kelas online gini telat 30 menit masih bisa di acc di room zoom, gatau kalo offline dah diusir kali:("
-1,1.38E+18,Tue Apr 20 14:07:13 +0000 2021,@EUNHAQT Sukaa semenjak daring・E・E・Eｭ・E・E・Eｭ・E・E・Eｭsoalnya kalo offline aku harus tidur awal karena di kelas kipas pas jam pelajaran harus dinyalain semuanya ya gimana gak ngantuk coba cobaan waktu kls 11・E・E・Eｭ・E・E・E・E
-1,1.39E+18,Sat Apr 24 18:04:44 +0000 2021,Makin Malas Sekolhh tatap muka Krna penyemngatnya beda kelas
-1,1.39E+18,Sat Apr 24 12:27:02 +0000 2021,Mau cerita ngerinya kalo sekolah dibuka kembali. Jadi minggu ini mama (guru SD) uda mulai tatap muka sama muridnya tapi cuma buat ujian kelas 6 jadi yang masuk kelas 6 dibagi jadi 4 kelas (1 kelas isi 10) dan cuma 2 jam.
-1,1.38E+18,Tue Apr 20 09:20:37 +0000 2021,"@zcayu cek GC kelas deh, ada kabar offline + aku takut bgt pas masuk sekolah jadi goblok・E・E・Eｭ・E・E・Eｭ・E・E・Eｭ"
-1,1.39E+18,Sat Apr 24 07:41:11 +0000 2021,"Ternyata sekolah udah mulai offline ya sekarang, mungkin habis ini kuliah yg offline. Padahal aku udah nyaman kuliah online"
