1.38556E+18,Fri Apr 23 11:40:07 +0000 2021,jujur aja gamau kuliah offline di kelas. paling engga hybrid aja deh jangan offline full. gue cuma mau ngumpulnya aja gamau kuliah offlinenya
1.38555E+18,Fri Apr 23 11:13:44 +0000 2021,"@sbmptnfess 1. Kelas 12 semester 1
2. Semenjak ikut bimbel offline, itupun ngambis waktu bimbel aja. Selain, hari bimbel nggak ambis cuma ikut TO itupun jarang bangetÅEÅEÅEÅE"
1.38555E+18,Fri Apr 23 11:04:34 +0000 2021,"Kangen kelas offline. 
Kangen makan di kelas pas puasa wkwk."
1.38555E+18,Fri Apr 23 11:03:24 +0000 2021,"Aku offline wae pekok
Iki kelas online soyo rk kajen otakku"
1.38555E+18,Fri Apr 23 11:00:30 +0000 2021,@collegemenfess Jangan terlalu semangat masuk kelas pagi pagi kalau offline ntar kecewa gaada dosen
1.38554E+18,Fri Apr 23 10:40:02 +0000 2021,"@sbmptnfess Tp kelas 11 itu banyakan online kerkom nya, pas naik kls 12 kerkom nya offline minta foto dan video jg gt"
1.38552E+18,Fri Apr 23 09:16:45 +0000 2021,"@fullshan_ Iya asli abis kelas tuh kyk cape banget wkwkwk 
Tapi belum siap offline kyk udh terlanjur nyaman online wkwkwkwkwkÅEÅEÅEÅE"
1.38552E+18,Fri Apr 23 08:50:15 +0000 2021,"@schfess Temen lu adalah gw pas sekolah offline ngingetin masuk sekolah, masuk kelas, tugas, pr, ulangan, makalah, dompet yang ditaroh sembarangan, belom kunci motor yang ilang tiap hari sampe guru piketnya hafal kelakuan itu manusia dan masih banyak lagi"
1.38551E+18,Fri Apr 23 08:19:58 +0000 2021,sch! kalo kelas 12 itu butuh tambahan les offline diluar sekolah ga sih? aku takut kalo les offline ga bisa aku manfaatin scr maksimal apalagi pandemi kek gini :(
1.38551E+18,Fri Apr 23 08:06:49 +0000 2021,"@collegemenfess Mmmm... gamungkin sih. Soalnya aku liat univ di australia udah fine gine aja masuk kelas gitu (offline) bahkan bulan kemaren sempet ngadain ospek offline. Dan jugaaaa, disana udah gapake maskerÅEÅEÅEÄÅEÅEÅEÅE berarti ga menutupkemungkinan kalo indo dah bisa normal tahun ini"
1.3855E+18,Fri Apr 23 07:59:39 +0000 2021,Sampe lupa ada kelas offline akakak
1.3855E+18,Fri Apr 23 07:49:12 +0000 2021,"@collegemenfess punten nanya, tapi emang dulu pas lagi kelas offline terus ngebosenin, dosen lu main ulernaga panjang apa begimana?"
1.3855E+18,Fri Apr 23 07:35:33 +0000 2021,dulu seru bgt pas masi skola offline pagiÅEÄÅE mam bubur di kelas sm temenÅEÄÅE nitip dibeliin HUHU SERUUU
1.3855E+18,Fri Apr 23 07:32:55 +0000 2021,nanggung bgt udah mau ganti kelas eh offline ÅEÅEÅE¨
1.38546E+18,Fri Apr 23 05:15:04 +0000 2021,kayanya pas naik kelas ita dah offline deh..
1.38546E+18,Fri Apr 23 04:51:40 +0000 2021,"Jam makan siang, sekitar jam 12 - 2, adalah waktu terbaik utk istrhat, ingat dulu wktu msih offline, diem d kelas kosong, ada d ruang tutor kosong, dgn tmn2, muterin lagu dgn volume yg ga terlalu kencang, tiba2 ketiduran dgn posisi yg entah beragam bentuknya"
1.38546E+18,Fri Apr 23 04:50:10 +0000 2021,"@Cofflatteee @collegemenfess kampusku max 24 kok, cuma kelas asdos ga dihitung max sks itu jadi aku sempet nyicip 30 sks karena ambil 3 kelas asdosÅEÅEÅEÅE untung itu pas awal2 corona jd setengahnya online wkwkwk pas offline cape bangaaatt"
1.38545E+18,Fri Apr 23 04:19:52 +0000 2021,"Males bgt mau offline, nanggung loh bentar lagi kenaikan kelas keburu buru amat dh ÅEÅEÅEÅEÅEÅEÅEÅE"
1.38545E+18,Fri Apr 23 04:10:45 +0000 2021,"sch! yang kelas 11 naik kelas 12 ada yang udah daftar les offline belum ? kalo iya dimana &amp; harganya berapa kemarin ya? lagi nyari"" info les gitu huhu. makasih yang uda jawaab ÅEÅEÅEÅE"
1.38544E+18,Fri Apr 23 04:00:36 +0000 2021,@collegemenfess aku tim dua dua nya oke. Kalo online somehow gue lebih fokus karena cuma sendirian aja belajarnya. Kalo offline gue anaknya iseng bgt suka godain temen2 yg lg fokus kelas. Tp prefer offline karna bs ketemu tmn2 jd ga gila
1.38544E+18,Fri Apr 23 03:59:02 +0000 2021,"@collegemenfess offline nder, jenuh sumpah kek depan laptop mulu terus self controlnya jg ditantang banget sering tergoda untuk tidur pdhl kelasÅEÅEÅE≠"
1.38544E+18,Fri Apr 23 03:50:28 +0000 2021,"sch! yg kelas 12. kadang suka ga percaya ga sih, bentar lagi lulus.. padahal kayak baru aja kemaren kelas 10, terus kelas 11 cuma satu semester offline, tiba2 pandemi. sekarang udah mau lulus ajaÅEÅE•≤"
1.38544E+18,Fri Apr 23 03:39:09 +0000 2021,"RT @Hilmi_ak: Kangen kuliah offline terus ketemu temen &amp; basa basi ""Eh, lo gak kelas?"""
1.38543E+18,Fri Apr 23 03:21:54 +0000 2021,"@collegemenfess Punya temen pas kuliah offline gue ga suka dia, ehh pas online dia yg sering nolongin gue huhuhu. Skrg udah beda kelas, tp kalo mau julid yaa sama dia wkwk"
1.38543E+18,Fri Apr 23 02:51:37 +0000 2021,"@collegemenfess Dulu pas offline sering banget skip kalo kelas antara jam 7-9.30, online juga sih"
1.3854E+18,Fri Apr 23 01:07:31 +0000 2021,pen tidoor tapi ada kelas offline
1.3854E+18,Fri Apr 23 01:04:55 +0000 2021,"@subschfess Temen kelas, interaksi online aja males apalagi offline, ga cocok aja sama orang2nya wkwk"
1.38538E+18,Thu Apr 22 23:34:03 +0000 2021,"RT @Hilmi_ak: Kangen kuliah offline terus ketemu temen &amp; basa basi ""Eh, lo gak kelas?"""
1.38536E+18,Thu Apr 22 22:37:18 +0000 2021,"@bearchoco17 sekolah offline si, emang kamu kelas berapa?"
1.38534E+18,Thu Apr 22 21:26:34 +0000 2021,Madam ni suka bagitahu last minutes. Ada kelas offline bagitahu la awal. Walaupon kelas 2 minutes je tapi takkan pegi kelas pakai kaftan
1.38528E+18,Thu Apr 22 16:55:19 +0000 2021,"RT @bravestgvrlll: @schfess Jadi pas KBM offline, pas pulsek, aku sering menyendiri di kelas gitu buat ngerjain tugas, biar di rumah bisa sÅEÄ¶"
1.38528E+18,Thu Apr 22 16:51:54 +0000 2021,"@schfess Bukan ak sih yg kena, tpi chairmate gua. Jdi pas masih offline school dia suka nemenin w ke wc yg di lorong kelas kan, sering bgt deh ke wc yg di situ atau yg di masjid berdua doang. Nah ternyata dia tuh ketemplokan gituu sama ""makhluk halus"", baik sih makhluk nya, tpi nempel nya"
1.38526E+18,Thu Apr 22 15:48:24 +0000 2021,"@bbiillkinn Lebih ke jadwal kelas jadi ga teratur sih, tapi temen temenku lebih suka online daripada offline :')"
1.38525E+18,Thu Apr 22 15:30:07 +0000 2021,"coba dibandingin sama kelas tatap muka langsung (offline). Anak-anak bener-bener meratiin karena nggak berani ngapa2in. Sekalipun buka hp, pasti sesekali aja karena segan ama dosennya. Dan mereka fokus latihan, nanya tinggal maju, ngerjain tinggal disuruh maju juga."
1.38525E+18,Thu Apr 22 15:10:14 +0000 2021,#NAME?
1.38525E+18,Thu Apr 22 15:03:48 +0000 2021,"@treasuremenfess @treasuremembers Gue udah ada matkul yang offline kok nder (walaupun cuma 2) tapi tau nggak nder? Ternyata temen kelas gue ada yang teumeÅEÅEÅE≠ÅEÅEÅE≠ gue kaget pas ngeliat dia buka hp, wallpaper hpnya tuh YoshiÅEÅE§ßÅEÅE§ß dan ada juga yang gue liat temen gue yang buka IG dan diberanda IGnya ada truzÅEÅE§ß"
1.38524E+18,Thu Apr 22 14:28:11 +0000 2021,@tubirfess Ini yang disebut bdh.. Bukan malah nyalahin anak kelas 1 SD yang gak tau apa kepanjangan SD padahal sekolah offline aja belum pernah ngerasain.
1.38523E+18,Thu Apr 22 14:02:46 +0000 2021,Kalo semester depan udah ngikut offline keknya eike harus beli jam gadang buat  bantuin eug bangun buat kelas pagi ÅEÅEÅEÅE
1.38523E+18,Thu Apr 22 13:56:56 +0000 2021,"Sch! Zenius ultima yay or nay? Aku rencana kelas 12 mau ambil ituu, soalnya lbh murah dibanding bimbel offline"
1.38523E+18,Thu Apr 22 13:49:14 +0000 2021,gila dah gue selama kelas 12 samsek ga pernah belajar offline di kelas
1.38523E+18,Thu Apr 22 13:43:22 +0000 2021,makasih juga buat sesi 2 ny td @CindyH_JKT48 . gpp kita sharing2 ttng bagaimana kehidupan kita di dunia perkuliahan alias jgn ditiru ye kebiasaan ak itu hanya berlaku pas kelas pagi dulu pas msh offline. mksh juga udh semangatin ak buat uts bsk. yg penting km ttp semangat jg
1.38522E+18,Thu Apr 22 13:30:00 +0000 2021,"@schfess dulu waktu sekolah offline, kelasku kan pake rolling door gt jadi kelas samping kalau ada suara dikit kedengeran. posisi kelas ku tengah tengah, waktu itu set 4 an lagi nunggu pelatih cheers dateng aku ngadem di kelas kan, dari sebelah kanan kelasku tuh,,"
1.38522E+18,Thu Apr 22 13:16:44 +0000 2021,pertama balik masuk sklh offline produktif di awali dengan cabut kelas lah frenÅEÅEÅEÅE
1.38522E+18,Thu Apr 22 13:12:58 +0000 2021,jadwal kelas offline nya minggu depan tp udh ngerencanain cabut kelas nya dr sekarang NGAHAHAHA
1.38521E+18,Thu Apr 22 12:16:40 +0000 2021,"@schfess waktu offline dlu, ujan deres bgt pramukanya di cancel jd mau mindahin tas dari kelas gue lt 3 ke aula kan, trus waktu lwt lt 2 itukn kelasnya kls 11, dn kls 11 dr pagi emg diliburin lupa knp trus denger kursi di gresek"" kenceng gue berdua sm temen lngsung ngibrid hmpr kplst"
1.3852E+18,Thu Apr 22 11:45:06 +0000 2021,"@schfess Jadi pas KBM offline, pas pulsek, aku sering menyendiri di kelas gitu buat ngerjain tugas, biar di rumah bisa santai. Pas aku ngerjain tugas, aku ngerasa banyak yang ngeliatin aku, tapi aku cuek aja. Lalu aku denger suara seng diketok2, aku tetep cuek. Sampe akhirnya aku denger-"
1.3852E+18,Thu Apr 22 11:40:45 +0000 2021,"@shiningstxtar Sekolah asrama semi militer gitu kaak, trus juga pas banget angkatanku, angkatan terakhir yang masuk offline pas kelas 10, jadi angkatanku harus 'ngedidik' adkel yang belum sekul offlineÅEÅEÅE≠"
1.38519E+18,Thu Apr 22 10:56:21 +0000 2021,"@viloradaz depends ga sihh, kl posisi nya lagi kelas online mungkin tergantung pengajar bolehin apa ga. kan kaya misal lg kelas offline aja ada dosen yg gabolehin mhs makan/minum selama kbm, jd ya hrsnya wlopun online aturannya ttp sama apalagi kl on cam."
1.38518E+18,Thu Apr 22 10:42:56 +0000 2021,grup kelas offline sementara lebih rame daripada grup kelas asliÅEÅE§Ø bahkan yang sementara ini lebih kerasa sekelas dari pada campuran..
1.38517E+18,Thu Apr 22 10:08:24 +0000 2021,sch! linjur ke soshum kalo mau bimbel offline mending masuk kelas ipa / ips ya? angkatan 22 btw
1.38517E+18,Thu Apr 22 10:08:02 +0000 2021,"RT @Hilmi_ak: Kangen kuliah offline terus ketemu temen &amp; basa basi ""Eh, lo gak kelas?"""
1.38516E+18,Thu Apr 22 09:23:38 +0000 2021,minggu depan sekolah gue ada percobaan sekolah offline semoga kelas gue ga kepilih ÅEÅEÅE≠
1.38516E+18,Thu Apr 22 09:04:37 +0000 2021,Mimpi masuk itb offline.  Duduk di kelas ftsl pake jaket ftsl diajarin dosen kaprodi mat.
1.38516E+18,Thu Apr 22 09:04:33 +0000 2021,"@collegemenfess Ttp yg dimau, aku skrg juga masih gaada akreditasi, alias masih numpang sama kampus pusat (diitung nya kelas paralel)
Kalo misal offline bisa2 ada kemungkinan aku dpt akreditasi c (bisa lebih tapi tergantung)
But I'm fine with that, yg utama ilmu nya sihh, nnti kejar s2 aja heheh"
1.38515E+18,Thu Apr 22 08:34:15 +0000 2021,@titaniad_ @saviadv iku hari terakhir kelas offline gasiii
1.38514E+18,Thu Apr 22 08:07:42 +0000 2021,RT @meonlit: @UNSfess_ offline lah aku kalo kelas join zoom abis tu tidur. bangun bangun tinggal aku doang yg di zoomÅEÅE•≤ÅEÅEÅEÅEÅEÅEÅEª
1.38514E+18,Thu Apr 22 08:04:54 +0000 2021,pak nugraha setiap abis kelas selalu nge-update berita kuliah offline &lt;3
1.38513E+18,Thu Apr 22 07:04:53 +0000 2021,@slytherinnnsss Tahun ini hogwarts buka kelas offline apa online juga ya? Belajar sihirnya jarak jauh
1.38513E+18,Thu Apr 22 06:55:42 +0000 2021,@unparfess_ setuju klo kelas offline klo ujian online
1.38512E+18,Thu Apr 22 06:49:18 +0000 2021,"@gojoukook @mellianshnt @pendyamm @vousmesena @Tupperwaremak Loh mereka kan udah kelas besar, udah dapet juga pendidikan jaman offline dari kelas 1-5 pribahasa udah dibahas terus kok, meskipun disisipkan di bacaan bacaan, kamu bisa bedah buku tematik kurikulum sekarang kalau penasaran"
1.38512E+18,Thu Apr 22 06:27:00 +0000 2021,"mellow bgt tau tmn online walaupun beda kelas tp biasa ngambis brg dan janji bakal sering main nnt pas offline eh ternyata dia pergi duluan, yaalla, nai.. yang tenang disana yah, lo org baik makannya diambil pas bulan baik. Al Fatihah ÅEÅEÅE•ÅEÅEÅEÅEÅEÅEÅEÅE"
1.38511E+18,Thu Apr 22 06:13:42 +0000 2021,"@mellianshnt @gojoukook @pendyamm @vousmesena @Tupperwaremak Udah nonton konten serupa dari kreator yang sama. Yang diatasnya anak SD kelas besar dan SMP mereka ternyata gak tau pribahasa tapi tau tiktok diluar kepala, padahal mereka merasakan sekolah offline, memang ada yg salah dgn sistemnya"
1.38511E+18,Thu Apr 22 06:11:53 +0000 2021,"RT @Hilmi_ak: Kangen kuliah offline terus ketemu temen &amp; basa basi ""Eh, lo gak kelas?"""
1.38511E+18,Thu Apr 22 05:56:07 +0000 2021,@subschfess Kelas 10 boleh ga nder? Mauu dong kalo bolehÅEÅEÅE≠ aku ga berlangganan les online maupun offline tapi mu nyicil materinya dikit2ÅEÅEÅE≠
1.38511E+18,Thu Apr 22 05:51:39 +0000 2021,RT @meonlit: @UNSfess_ offline lah aku kalo kelas join zoom abis tu tidur. bangun bangun tinggal aku doang yg di zoomÅEÅE•≤ÅEÅEÅEÅEÅEÅEÅEª
1.3851E+18,Thu Apr 22 05:24:25 +0000 2021,"RT @Hilmi_ak: Kangen kuliah offline terus ketemu temen &amp; basa basi ""Eh, lo gak kelas?"""
1.3851E+18,Thu Apr 22 05:21:29 +0000 2021,"@sipthealcohol @_ota4 @djlaw97 @txtsanna Kan anak sd skrg lagi masa nya corona, wajar lah dia gatau kepanjangan sd, apalagi yang masih kelas 1, dan dia (penanya) interview anak yang ga sempet ngerasain sekolah offline, jd yaudahlah:("
1.3851E+18,Thu Apr 22 05:00:46 +0000 2021,"Kangen kuliah offline terus ketemu temen &amp; basa basi ""Eh, lo gak kelas?"""
1.38509E+18,Thu Apr 22 04:37:01 +0000 2021,@eyesmklee offline dri kenaikan kelas taun kemarenÅEÅEÅE≠
1.38509E+18,Thu Apr 22 04:24:39 +0000 2021,"@razzleonice itu aku mesen di temen kan, waktu masih jaman sekolah offline nah terus album nya udaa sampe eh di kelas langsung di rebut sama temen"
1.38509E+18,Thu Apr 22 04:24:27 +0000 2021,"@chatimelvxx itu aku mesen di temen kan, waktu masih jaman sekolah offline nah terus album nya udaa sampe eh di kelas langsung di rebut sama temen"
1.38509E+18,Thu Apr 22 04:21:40 +0000 2021,"@mmasjeno itu aku mesen di temen kan, waktu masih jaman sekolah offline nah terus album nya udaa sampe eh di kelas langsung di rebut sama temen"
1.38508E+18,Thu Apr 22 03:59:32 +0000 2021,@myraadlinaa aduh bagi aku la flirt kate tu boleh geng hahahahhahah ni kelas offline keee
1.38508E+18,Thu Apr 22 03:54:18 +0000 2021,"@collegemenfess Waktu pas kuliah offline sering bolos kelas umum demi bisa balik ke rumah kalo ada hari kejepit wkwk, atau bolos kelas karena mager dan pengennya rebahan aja di kosan. Tapi yg bolos tuh selalu kelas umum sih, kalo matkul jurusan mah paling rajin"
1.38508E+18,Thu Apr 22 03:48:14 +0000 2021,@UNSfess_ offline lah aku kalo kelas join zoom abis tu tidur. bangun bangun tinggal aku doang yg di zoomÅEÅE•≤ÅEÅEÅEÅEÅEÅEÅEª
1.38507E+18,Thu Apr 22 03:20:29 +0000 2021,"@sosmedkeras @kegblgnunfaedh Jujur gue lebih seneng daring si drpd offline. 
Kenapa? Krn ga semua dosen bisa baik baik memberitahu bahwa hari ini ga ada kelas. Udah jauh2, pagi2 pergi ke kampus dosen ga ada. Sakit! Dan metode daring ini, dosen jarang yg tidak hadir, berarti metode ini jg efisien utk dosenÅEÅEÅEÅEÅEÅEÅEª"
1.38506E+18,Thu Apr 22 02:53:06 +0000 2021,"@collegemenfess Offline sih, soalnya kalo online tuh gue gampang kedistract gitu jadi ga merhatiin kelas :("
1.38506E+18,Thu Apr 22 02:51:43 +0000 2021,@28sorayaa Aku dulu pa offline pernah kaya gini langsung kabur wkwk gajadi kelas
1.38506E+18,Thu Apr 22 02:45:17 +0000 2021,"Kadang merasa 'napa pengen ngobrol bgt ya sama org' trus kalo diinget-inget ya pas kelas offline, di kelas juga kerjaannya ngomongin hal lain atau gibah atau ngoceh ttg aircraft crash atau ngomongin idup atau sekedar bahas mau makan apa atau eh ada promo nonton nih mau jamber"
1.38506E+18,Thu Apr 22 02:26:56 +0000 2021,"Sekian cerita pengalaman anehku pasca vaksin. Tapi in the end, walaupun menderita, tetep merasa lebih lega karena udh bervaksin, dan sekelasku jg udh vaksin semua, jadi kelas offline lebih tenaang~ ÅEÅE•≥ÅEÅE•≥"
1.38505E+18,Thu Apr 22 02:05:41 +0000 2021,sumpah kalo masih sekolah offline udah didatengin rame rame ke kelas sih anjir gada otak
1.38505E+18,Thu Apr 22 01:50:00 +0000 2021,@tyxddoing awalnya sekolah offline cuma kelas gue banjir jadi disuruh pulang
1.38504E+18,Thu Apr 22 01:25:20 +0000 2021,"kalian masih inget ga?

dulu jaman kuliah offline, tiap hari rabu jam 10, orang-orang sibuk nyari promo tix id ÅEÅE§£ lumayan nonton di bxc cumq 35 ribuan. terus di square angkatan kadang ada nawarin tiket gara-gara ada kelas pengganti dadakan."
1.38504E+18,Thu Apr 22 01:23:58 +0000 2021,"Cah tak ceritani. Aku ngajar ndek kampus swasta selama hampir setaun daring jarang nyalakne kamera. Wingi ketemu pertama kali di kelas offline, lhakok aku seneng ÅEÅEÅEÅE pie ki padahal sblume aku ratau seneng karo bocil, dikiro pedopil. M"
1.38504E+18,Thu Apr 22 01:18:45 +0000 2021,"@hwancherrie coba dengerin yg asmr suara hujan gitu ka, waktu itu tmnku nyoba bisa tdr dia pdhl insom akut juga.. 
soalnya di smstr ini ada bbrp matkul yg butuh kelas offline jg wkwk iyapp nugasnya numpuk x_x"
1.38504E+18,Thu Apr 22 01:04:20 +0000 2021,@Blue_Star224 udah kelas offline? : O
1.38503E+18,Thu Apr 22 00:26:12 +0000 2021,@ouktober HAHAHA INI AKU KELAS OFFLINE MALAH
1.38502E+18,Thu Apr 22 00:15:19 +0000 2021,"AYO DONG KULIAH OFFLINE GW UDAH KANGEN BANGET SAMA TEMEN TEMEN. KANGEN SELESAI KELAS ""MAU MAKAN APAAN NIH?"" ""BURJO AJA YUK"" ""MOTEKAR AJA LAH GASS""ÅEÅEÅEÅEÅEÅEÅEÅEÅEÅEÅE£ÅEÅEÅE£ÅEÅEÅE£ÅEÅEÅE£ÅEÅEÅE£ÅEÅEÅE£ÅEÅEÅE£"
1.38502E+18,Wed Apr 21 23:53:41 +0000 2021,@starIeord Lagi kelas online ga bisa blusukan. Tunggu semester depan kalau bener offline
1.38502E+18,Wed Apr 21 23:52:44 +0000 2021,"@collegemenfess Alhamdulillah di kampus jarang bahkan belum nemu temen yang jahat. Kalo lagi tugas diingetin bahkan dikasi tugas dia buat nyamain jawaban tanpa di minta, nawarin buat ngajarin padahal besoknya kelas pagi, dibangunin sampe di telpon telpon. Waktu kulaih offline -c-"
1.38501E+18,Wed Apr 21 23:36:23 +0000 2021,"Offline, kelas pagi, sakit perut tapi bloman dteng bulan. Pagiku kenapa sih :("
